TACC:  Starting up job 4155449 
TACC:  Starting parallel tasks... 
rw_speed time=2022-03-14:12:46:36 np=56 nn=1 sim_nn=1 rank0host=c202-012.frontera.tacc.utexas.edu -prefix=/myfs/rw_speed -iosize=1048576 -filesize=104857600 -time=60.0 -tag=job1
rank=36  mbps_1sec_time_slices=(0.0,0.0,2.0,1.0,3.0,1.0,6.0,6.0,4.0,6.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,8.0,9.0,8.0,1.0)
rank=37  mbps_1sec_time_slices=(0.0,0.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,6.0,7.0,6.0,1.0)
rank=38  mbps_1sec_time_slices=(0.0,0.0,2.0,3.0,1.0,2.0,6.0,5.0,6.0,6.0,7.0,6.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,4.0,3.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,8.0,7.0,8.0,1.0)
rank=39  mbps_1sec_time_slices=(0.0,0.0,2.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,5.0,3.0,4.0,4.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,7.0,1.0)
rank=5  mbps_1sec_time_slices=(0.0,0.0,2.0,1.0,1.0,2.0,5.0,6.0,5.0,6.0,5.0,6.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,3.0,8.0,8.0,8.0,1.0)
rank=32  mbps_1sec_time_slices=(0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,1.0)
rank=7  mbps_1sec_time_slices=(0.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,7.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,8.0,9.0,8.0,1.0)
rank=0  mbps_1sec_time_slices=(0.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,6.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,6.0,8.0,8.0,1.0)
rank=4  mbps_1sec_time_slices=(0.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,4.0,8.0,8.0,8.0,1.0)
rank=6  mbps_1sec_time_slices=(0.0,0.0,2.0,1.0,2.0,1.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,9.0,8.0,8.0,1.0)
rw_speed.job1 time=2022-03-14:12:47:34 nn=1 np=56 user=878709 jobid=4155449 mbps=194.907 mbps_rank_stddev=0.497 mbps_1sec_time_slices=(0.0,0.0,71.0,97.0,80.0,76.0,214.0,267.0,259.0,253.0,257.0,256.0,186.0,160.0,157.0,146.0,149.0,166.0,179.0,187.0,186.0,197.0,169.0,186.0,173.0,177.0,190.0,191.0,189.0,174.0,197.0,197.0,207.0,197.0,192.0,200.0,195.0,189.0,202.0,195.0,206.0,217.0,198.0,190.0,187.0,144.0,188.0,198.0,176.0,174.0,181.0,170.0,171.0,166.0,177.0,211.0,213.0,394.0,403.0,364.0,56.0)
TACC:  Shutdown complete. Exiting. 
